order,q0,q1,p0,p1
72.0,-0.0057080643124014,-0.0006594912073554,-0.0018946195343230998,0.0007588199246830002
73.0,-0.0057028773160775,-0.0006550949030311,-0.0019047479724786996,0.0007530491854120002
74.0,-0.0056976691353296995,-0.0006506601718646,-0.0019150089696533992,0.0007472982817360001
75.0,-0.0056924436842945,-0.0006461880721929999,-0.00192539995854,0.0007415663977040002
76.0,-0.0056872048535176,-0.0006416796631371,-0.0019359182655737997,0.0007358526885639998
77.0,-0.005681956506855599,-0.0006371360036569999,-0.0019465611126992994,0.0007301562819450002
78.0,-0.005676702478423099,-0.0006325581516739998,-0.0019573256190467004,0.0007244762790519999
79.0,-0.005671446569730199,-0.0006279471631697001,-0.0019682088028245,0.0007188117559209998
80.0,-0.0056661925466815,-0.0006233040912773999,-0.001979207583375501,0.0007131617646940002
81.0,-0.005660944136680201,-0.0006186299854145998,-0.001990318783307301,0.000707525334924
82.0,-0.0056557050259161004,-0.0006139258903976,-0.0020015391308112994,0.0007019014749309997
83.0,-0.0056504788564428,-0.0006091928455645001,-0.0020128652620594,0.0006962891731540001
84.0,-0.005645269223509399,-0.0006044318839114001,-0.0020242937238638004,0.00069068739956
85.0,-0.0056400796728353995,-0.0005996440312302002,-0.0020358209762451,0.0006850951070510002
86.0,-0.0056349136980011,-0.0005948303052654999,-0.0020474433953394005,0.0006795112329200002
87.0,-0.005629774737821801,-0.0005899917148677002,-0.0020591572763006003,0.0006739347002789999
88.0,-0.005624666173824901,-0.0005851292591651001,-0.0020709588363617996,0.000668364419566
89.0,-0.0056195913277419015,-0.0005802439267327,-0.00208284421808,0.0006627992900050001
90.0,-0.0056145534590536,-0.0005753366947869999,-0.002094809492425599,0.0006572382011109999
91.0,-0.0056095557626368,-0.0005704085283943999,-0.0021068506624334,0.0006516800341969999
92.0,-0.005604601366359499,-0.0005654603796749,-0.0021189636664469,0.0006461236638790002
93.0,-0.0055996933288735996,-0.0005604931870389001,-0.0021311443819062997,0.0006405679595810003
94.0,-0.005594834637264401,-0.0005555078744256,-0.002143388628836399,0.000635011787056
